,starttime,stoptime,start station id,start station name,end station id,end station name,bikeid,name_localizedValue,usertype
27247,2018-05-25 13:34:13,2018-05-25 13:38:47,3183,Exchange Place,3638,Washington St,29644,Annual Membership,Subscriber
27248,2018-05-25 13:34:30,2018-05-25 13:43:13,3195,Sip Ave,3281,Leonard Gordon Park,29492,Annual Membership,Subscriber
27249,2018-05-25 13:35:12,2018-05-25 13:41:41,3195,Sip Ave,3679,Bergen Ave,33674,Join Citi Bike for $14.95/month,Subscriber
27250,2018-05-25 13:35:36,2018-05-25 13:46:44,3198,Heights Elevator,3198,Heights Elevator,29581,Day Pass,Customer
27251,2018-05-25 13:36:26,2018-05-25 13:41:49,3639,Harborside,3267,Morris Canal,29622,Annual Membership,Subscriber
27252,2018-05-25 13:36:35,2018-05-25 13:48:13,3184,Paulus Hook,3186,Grove St PATH,33557,$25 Off Annual Membership,Subscriber
27253,2018-05-25 13:36:57,2018-05-25 13:41:02,3183,Exchange Place,3187,Warren St,33572,Annual Membership,Subscriber
27254,2018-05-25 13:37:01,2018-05-25 13:41:50,3275,Columbus Drive,3184,Paulus Hook,26288,Annual Membership,Subscriber
27255,2018-05-25 13:37:05,2018-05-25 13:44:50,3183,Exchange Place,3273,Manila & 1st,26206,Annual Membership,Subscriber
27256,2018-05-25 13:40:51,2018-05-25 13:49:33,3195,Sip Ave,3280,Astor Place,26209,Annual Membership,Subscriber
27257,2018-05-25 13:41:09,2018-05-25 13:50:26,3213,Van Vorst Park,3225,Baldwin at Montgomery,33613,Annual Membership,Subscriber
27258,2018-05-25 13:41:06,2018-05-25 13:55:23,3192,Liberty Light Rail,3272,Jersey & 3rd,26262,Single Ride,Customer
27259,2018-05-25 13:41:06,2018-05-25 13:55:12,3192,Liberty Light Rail,3272,Jersey & 3rd,26228,Single Ride,Customer
27260,2018-05-25 13:41:12,2018-05-25 13:55:04,3192,Liberty Light Rail,3272,Jersey & 3rd,29623,Single Ride,Customer
27261,2018-05-25 13:41:17,2018-05-25 13:43:58,3272,Jersey & 3rd,3203,Hamilton Park,33563,Annual Membership,Subscriber
27262,2018-05-25 13:42:33,2018-05-25 13:50:10,3195,Sip Ave,3210,Pershing Field,33595,Annual Membership from Citi Bike App,Subscriber
27263,2018-05-25 13:42:41,2018-05-25 13:44:21,3275,Columbus Drive,3187,Warren St,29597,Annual Membership,Subscriber
27264,2018-05-25 13:43:12,2018-05-25 13:45:59,3186,Grove St PATH,3639,Harborside,29554,Annual Membership from Citi Bike App,Subscriber
27265,2018-05-25 13:45:39,2018-05-25 13:50:22,3267,Morris Canal,3183,Exchange Place,29622,Annual Membership,Subscriber
27266,2018-05-25 13:46:28,2018-05-25 13:52:25,3186,Grove St PATH,3269,Brunswick & 6th,29626,Annual Membership,Subscriber
27267,2018-05-25 13:47:34,2018-05-25 13:51:42,3187,Warren St,3272,Jersey & 3rd,33572,Annual Membership,Subscriber
27268,2018-05-25 13:47:48,2018-05-25 13:50:43,3186,Grove St PATH,3270,Jersey & 6th St,33569,Annual Membership,Subscriber
27269,2018-05-25 13:49:33,2018-05-25 14:36:18,3209,Brunswick St,3185,City Hall,29265,Annual Membership,Subscriber
27270,2018-05-25 13:49:49,2018-05-25 13:52:36,3272,Jersey & 3rd,3269,Brunswick & 6th,26212,Annual Membership,Subscriber
27271,2018-05-25 13:51:47,2018-05-25 13:58:09,3679,Bergen Ave,3195,Sip Ave,33674,Annual Membership,Subscriber
27272,2018-05-25 13:52:23,2018-05-25 17:53:34,3206,Hilltop,3210,Pershing Field,29243,$25 Off Annual Membership,Subscriber
27273,2018-05-25 13:52:44,2018-05-25 13:58:39,3195,Sip Ave,3679,Bergen Ave,29660,Annual Membership from Citi Bike App,Subscriber
27274,2018-05-25 13:52:59,2018-05-25 13:59:07,3639,Harborside,3186,Grove St PATH,33665,Annual Membership from Citi Bike App,Subscriber
27275,2018-05-25 13:53:01,2018-05-25 13:59:10,3639,Harborside,3186,Grove St PATH,30987,Annual Membership from Citi Bike App,Subscriber
27276,2018-05-25 13:53:52,2018-05-25 14:00:57,3186,Grove St PATH,3276,Marin Light Rail,26304,24 Hour,Customer
27277,2018-05-25 13:54:37,2018-05-25 13:59:30,3202,Newport PATH,3639,Harborside,29642,JCHA Annual Membership $5/month,Subscriber
27278,2018-05-25 13:55:17,2018-05-25 14:07:16,3640,Journal Square,3187,Warren St,26310,Annual Membership,Subscriber
27279,2018-05-25 13:56:37,2018-05-25 13:58:54,3186,Grove St PATH,3272,Jersey & 3rd,33657,Annual Membership,Subscriber
27280,2018-05-25 13:57:35,2018-05-25 14:08:48,3195,Sip Ave,3191,Union St,29299,Citi Bike Annual Membership,Subscriber
27281,2018-05-25 13:57:44,2018-05-25 14:05:54,3209,Brunswick St,3187,Warren St,26298,$25 Off Annual Membership,Subscriber
27282,2018-05-25 13:58:51,2018-05-25 14:02:17,3186,Grove St PATH,3481,York St,18251,24 Hour,Customer
27283,2018-05-25 13:58:56,2018-05-25 14:04:33,3186,Grove St PATH,3203,Hamilton Park,26174,$25 Off Annual Membership,Subscriber
27284,2018-05-25 13:59:06,2018-05-25 14:03:38,3184,Paulus Hook,3639,Harborside,29496,$25 Off Annual Membership,Subscriber
27285,2018-05-25 14:02:26,2018-05-25 14:16:49,3191,Union St,3195,Sip Ave,33638,Annual Membership,Subscriber
27286,2018-05-25 14:04:37,2018-05-25 14:07:05,3638,Washington St,3639,Harborside,29283,Annual Membership from Citi Bike App,Subscriber
27287,2018-05-25 14:05:06,2018-05-25 14:16:52,3209,Brunswick St,3186,Grove St PATH,29230,Annual Membership,Subscriber
27288,2018-05-25 14:06:04,2018-05-25 14:09:35,3186,Grove St PATH,3209,Brunswick St,33557,$25 Off Annual Membership,Subscriber
27289,2018-05-25 14:06:52,2018-05-25 14:11:59,3185,City Hall,3639,Harborside,29231,Annual Membership from Citi Bike App,Subscriber
27290,2018-05-25 14:08:10,2018-05-25 14:14:44,3209,Brunswick St,3187,Warren St,26222,$25 Off Annual Membership,Subscriber
27291,2018-05-25 14:09:09,2018-05-25 14:11:49,3213,Van Vorst Park,3186,Grove St PATH,29204,Annual Membership,Subscriber
27292,2018-05-25 14:09:32,2018-05-25 14:15:18,3638,Washington St,3203,Hamilton Park,29475,Annual Membership,Subscriber
27293,2018-05-25 14:10:23,2018-05-25 14:16:19,3185,City Hall,3184,Paulus Hook,33554,Annual Membership,Subscriber
27294,2018-05-25 14:11:16,2018-05-25 14:15:49,3184,Paulus Hook,3267,Morris Canal,26301,Annual Membership,Subscriber
27295,2018-05-25 14:11:58,2018-05-25 14:22:57,3185,City Hall,3206,Hilltop,29122,Annual Membership,Subscriber
27296,2018-05-25 14:13:13,2018-05-25 14:20:23,3185,City Hall,3202,Newport PATH,26291,$25 Off Annual Membership,Subscriber
27297,2018-05-25 14:13:18,2018-05-25 14:23:30,3202,Newport PATH,3276,Marin Light Rail,33576,Annual Membership,Subscriber
27298,2018-05-25 14:15:10,2018-05-25 14:20:44,3679,Bergen Ave,3195,Sip Ave,29660,Join Citi Bike for $14.95/month,Subscriber
27299,2018-05-25 14:15:15,2018-05-25 14:21:42,3225,Baldwin at Montgomery,3206,Hilltop,29510,Annual Membership,Subscriber
27300,2018-05-25 14:17:14,2018-05-25 14:26:53,3213,Van Vorst Park,3199,Newport Pkwy,33623,Annual Membership,Subscriber
27301,2018-05-25 14:18:35,2018-05-25 14:30:21,3638,Washington St,3202,Newport PATH,29523,24 Hour,Customer
27302,2018-05-25 14:18:56,2018-05-25 14:33:51,3639,Harborside,3272,Jersey & 3rd,26289,Annual Membership,Subscriber
27303,2018-05-25 14:19:59,2018-05-25 14:49:06,3199,Newport Pkwy,3199,Newport Pkwy,29219,Annual Membership,Subscriber
27304,2018-05-25 14:21:00,2018-05-25 14:27:52,3209,Brunswick St,3186,Grove St PATH,29593,Annual Membership,Subscriber
27305,2018-05-25 14:21:14,2018-05-25 14:52:29,3203,Hamilton Park,3203,Hamilton Park,29578,Annual Membership,Subscriber
27306,2018-05-25 14:21:44,2018-05-25 14:33:16,3639,Harborside,3202,Newport PATH,26201,Annual Membership,Subscriber
27307,2018-05-25 14:23:02,2018-05-25 14:31:57,3483,Montgomery St,3203,Hamilton Park,29267,$25 Off Annual Membership,Subscriber
27308,2018-05-25 14:26:28,2018-05-25 14:30:11,3267,Morris Canal,3183,Exchange Place,26301,Annual Membership,Subscriber
27309,2018-05-25 14:26:36,2018-05-25 14:42:41,3185,City Hall,3195,Sip Ave,26315,Join Citi Bike for $14.95/month,Subscriber
27310,2018-05-25 14:27:16,2018-05-25 14:29:43,3185,City Hall,3275,Columbus Drive,29531,Annual Membership,Subscriber
27311,2018-05-25 14:27:41,2018-05-25 14:30:29,3196,Riverview Park,3198,Heights Elevator,29539,Annual Membership,Subscriber
27312,2018-05-25 14:28:23,2018-05-25 14:57:06,3185,City Hall,3196,Riverview Park,29124,Annual Membership,Subscriber
27313,2018-05-25 14:30:11,2018-05-25 14:33:33,3276,Marin Light Rail,3185,City Hall,26281,Annual Membership,Subscriber
27314,2018-05-25 14:30:37,2018-05-25 14:37:41,3203,Hamilton Park,3187,Warren St,33617,Annual Membership from Citi Bike App,Subscriber
27315,2018-05-25 14:30:51,2018-05-25 14:44:35,3183,Exchange Place,3207,Oakland Ave,29485,Annual Membership,Subscriber
27316,2018-05-25 14:31:22,2018-05-25 14:34:36,3203,Hamilton Park,3272,Jersey & 3rd,26210,Annual Membership,Subscriber
27317,2018-05-25 14:35:04,2018-05-25 14:43:39,3185,City Hall,3192,Liberty Light Rail,26189,$25 Off Annual Membership,Subscriber
27318,2018-05-25 14:35:24,2018-05-25 14:41:08,3183,Exchange Place,3184,Paulus Hook,33625,Annual Membership from Citi Bike App,Subscriber
27319,2018-05-25 14:36:49,2018-05-25 14:40:10,3183,Exchange Place,3267,Morris Canal,26207,Annual Membership,Subscriber
27320,2018-05-25 14:37:05,2018-05-25 14:46:22,3639,Harborside,3276,Marin Light Rail,26243,Annual Membership from Citi Bike App,Subscriber
27321,2018-05-25 14:37:45,2018-05-25 14:49:39,3184,Paulus Hook,3279,Dixon Mills,29295,Join Citi Bike for $14.95/month,Subscriber
27322,2018-05-25 14:38:00,2018-05-25 14:52:42,3679,Bergen Ave,3211,Newark Ave,33662,$25 Off Annual Membership,Subscriber
27323,2018-05-25 14:38:27,2018-05-25 14:43:14,3278,Monmouth and 6th,3213,Van Vorst Park,29470,Annual Membership,Subscriber
27324,2018-05-25 14:38:51,2018-05-25 14:45:58,3186,Grove St PATH,3269,Brunswick & 6th,33665,Annual Membership - Save 15%,Subscriber
27325,2018-05-25 14:39:00,2018-05-25 14:42:32,3195,Sip Ave,3194,McGinley Square,29660,Annual Membership,Subscriber
27326,2018-05-25 14:40:42,2018-05-25 14:46:26,3638,Washington St,3211,Newark Ave,29644,$25 Off Annual Membership,Subscriber
27327,2018-05-25 14:42:01,2018-05-25 14:46:20,3195,Sip Ave,3220,5 Corners Library,29522,Annual Membership,Subscriber
27328,2018-05-25 14:42:07,2018-05-25 14:51:38,3202,Newport PATH,3187,Warren St,33611,Annual Membership,Subscriber
27329,2018-05-25 14:42:23,2018-05-25 15:01:06,3202,Newport PATH,3207,Oakland Ave,33629,Annual Membership,Subscriber
27330,2018-05-25 14:42:36,2018-05-25 14:58:31,3276,Marin Light Rail,3638,Washington St,26304,Single Ride,Customer
27331,2018-05-25 14:42:39,2018-05-25 14:44:55,3202,Newport PATH,3199,Newport Pkwy,26235,$25 Off Annual Membership,Subscriber
27332,2018-05-25 14:42:42,2018-05-25 14:57:51,3276,Marin Light Rail,3638,Washington St,26260,Single Ride,Customer
27333,2018-05-25 14:42:52,2018-05-25 15:14:06,3279,Dixon Mills,3279,Dixon Mills,26240,Annual Membership,Subscriber
27334,2018-05-25 14:43:04,2018-05-25 14:46:02,3211,Newark Ave,3203,Hamilton Park,26254,Annual Membership,Subscriber
27335,2018-05-25 14:43:43,2018-05-25 14:46:11,3211,Newark Ave,3186,Grove St PATH,29614,$25 Off Annual Membership,Subscriber
27336,2018-05-25 14:43:56,2018-05-25 15:06:03,3202,Newport PATH,3202,Newport PATH,29523,Annual Membership,Subscriber
27337,2018-05-25 14:44:23,2018-05-25 14:57:55,3639,Harborside,3639,Harborside,26303,Annual Membership,Subscriber
27338,2018-05-25 14:45:05,2018-05-25 14:48:48,3269,Brunswick & 6th,3211,Newark Ave,29676,Annual Membership,Subscriber
27339,2018-05-25 14:45:20,2018-05-25 14:49:16,3213,Van Vorst Park,3275,Columbus Drive,29470,Annual Membership,Subscriber
27340,2018-05-25 14:45:52,2018-05-25 14:53:08,3639,Harborside,3202,Newport PATH,33573,Annual Membership,Subscriber
27341,2018-05-25 14:46:12,2018-05-25 14:49:30,3213,Van Vorst Park,3276,Marin Light Rail,29548,Annual Membership,Subscriber
27342,2018-05-25 14:48:07,2018-05-25 14:51:40,3194,McGinley Square,3195,Sip Ave,29253,Annual Membership from Citi Bike App,Subscriber
27343,2018-05-25 14:49:41,2018-05-25 14:52:50,3211,Newark Ave,3185,City Hall,29478,Annual Membership,Subscriber
27344,2018-05-25 14:49:53,2018-05-25 14:52:43,3186,Grove St PATH,3276,Marin Light Rail,29204,Annual Membership,Subscriber
27345,2018-05-25 14:50:05,2018-05-25 15:01:53,3202,Newport PATH,3203,Hamilton Park,26291,Annual Membership,Subscriber
27346,2018-05-25 14:51:56,2018-05-25 14:57:25,3184,Paulus Hook,3187,Warren St,33676,Annual Membership,Subscriber
27347,2018-05-25 14:52:24,2018-05-25 15:09:15,3638,Washington St,3638,Washington St,29505,Citi Bike Annual Membership,Subscriber
27348,2018-05-25 14:52:31,2018-05-25 15:04:46,3186,Grove St PATH,3638,Washington St,33633,Annual Membership from Citi Bike App,Subscriber
27349,2018-05-25 14:52:51,2018-05-25 14:57:12,3186,Grove St PATH,3205,JC Medical Center,26215,Annual Membership,Subscriber
27350,2018-05-25 14:52:51,2018-05-25 14:59:09,3183,Exchange Place,3276,Marin Light Rail,29658,Annual Membership,Subscriber
27351,2018-05-25 14:52:56,2018-05-25 15:04:47,3186,Grove St PATH,3638,Washington St,29614,Annual Membership from Citi Bike App,Subscriber
27352,2018-05-25 14:53:08,2018-05-25 14:56:27,3199,Newport Pkwy,3638,Washington St,26235,$25 Off Annual Membership,Subscriber
27353,2018-05-25 14:54:21,2018-05-25 15:14:22,3639,Harborside,3198,Heights Elevator,29642,Annual Membership,Subscriber
27354,2018-05-25 14:54:41,2018-05-25 15:13:20,3183,Exchange Place,3195,Sip Ave,29515,$25 Off Annual Membership,Subscriber
27355,2018-05-25 14:54:51,2018-05-25 14:59:38,3186,Grove St PATH,3279,Dixon Mills,29289,Annual Membership,Subscriber
27356,2018-05-25 14:55:01,2018-05-25 14:57:50,3186,Grove St PATH,3213,Van Vorst Park,30987,Annual Membership from Citi Bike App,Subscriber
27357,2018-05-25 14:55:43,2018-05-25 15:02:54,3195,Sip Ave,3225,Baldwin at Montgomery,33674,Annual Membership,Subscriber
27358,2018-05-25 14:55:51,2018-05-25 15:03:04,3212,Christ Hospital,3640,Journal Square,29266,Annual Membership,Subscriber
27359,2018-05-25 14:56:00,2018-05-25 15:02:25,3203,Hamilton Park,3202,Newport PATH,29578,Annual Membership,Subscriber
27360,2018-05-25 14:57:19,2018-05-25 15:02:46,3183,Exchange Place,3276,Marin Light Rail,26199,Annual Membership,Subscriber
27361,2018-05-25 14:57:52,2018-05-25 15:02:43,3276,Marin Light Rail,3184,Paulus Hook,33576,$25 Off Annual Membership,Subscriber
27362,2018-05-25 14:58:07,2018-05-25 15:02:29,3209,Brunswick St,3186,Grove St PATH,33557,$25 Off Annual Membership,Subscriber
27363,2018-05-25 14:58:59,2018-05-25 15:07:04,3183,Exchange Place,3279,Dixon Mills,26282,Annual Membership from Citi Bike App,Subscriber
27364,2018-05-25 14:59:09,2018-05-25 15:08:22,3213,Van Vorst Park,3203,Hamilton Park,29121,Annual Membership,Subscriber
27365,2018-05-25 14:59:55,2018-05-25 15:12:23,3184,Paulus Hook,3269,Brunswick & 6th,33565,Join Citi Bike for $14.95/month,Subscriber
27366,2018-05-25 15:00:01,2018-05-25 15:02:34,3481,York St,3186,Grove St PATH,29285,Annual Membership,Subscriber
27367,2018-05-25 15:00:21,2018-05-25 15:15:48,3206,Hilltop,3481,York St,29240,Annual Membership,Subscriber
27368,2018-05-25 15:01:04,2018-05-25 15:02:09,3214,Essex Light Rail,3267,Morris Canal,33641,Annual Membership,Subscriber
27369,2018-05-25 15:01:10,2018-05-25 15:14:10,3202,Newport PATH,3681,Grand St,29437,Annual Membership from Citi Bike App,Subscriber
27370,2018-05-25 15:02:18,2018-05-25 15:09:40,3202,Newport PATH,3203,Hamilton Park,26201,Annual Membership,Subscriber
27371,2018-05-25 15:02:26,2018-05-25 15:06:22,3203,Hamilton Park,3186,Grove St PATH,33568,Annual Membership,Subscriber
27372,2018-05-25 15:03:13,2018-05-25 15:07:41,3195,Sip Ave,3194,McGinley Square,33566,Annual Membership,Subscriber
27373,2018-05-25 15:04:25,2018-05-25 15:15:50,3206,Hilltop,3183,Exchange Place,29680,$25 Off Annual Membership,Subscriber
27374,2018-05-25 15:04:38,2018-05-25 15:06:54,3186,Grove St PATH,3211,Newark Ave,29444,$25 Off Annual Membership,Subscriber
27375,2018-05-25 15:04:55,2018-05-25 15:13:09,3186,Grove St PATH,3214,Essex Light Rail,29285,Annual Membership,Subscriber
27376,2018-05-25 15:06:27,2018-05-25 15:09:18,3211,Newark Ave,3279,Dixon Mills,29600,Annual Membership,Subscriber
27377,2018-05-25 15:06:34,2018-05-25 15:09:34,3481,York St,3183,Exchange Place,29668,$25 Off Annual Membership,Subscriber
27378,2018-05-25 15:07:05,2018-05-25 15:13:05,3187,Warren St,3278,Monmouth and 6th,26310,Annual Membership,Subscriber
27379,2018-05-25 15:08:22,2018-05-25 15:17:23,3186,Grove St PATH,3192,Liberty Light Rail,33557,FREE Bonus Month with Annual Membership,Subscriber
27380,2018-05-25 15:09:33,2018-05-25 15:12:24,3186,Grove St PATH,3213,Van Vorst Park,33568,Annual Membership,Subscriber
27381,2018-05-25 15:09:43,2018-05-25 15:21:59,3206,Hilltop,3276,Marin Light Rail,29510,Annual Membership,Subscriber
27382,2018-05-25 15:09:44,2018-05-25 15:17:07,3195,Sip Ave,3678,Fairmount Ave,26315,$25 Off Annual Membership,Subscriber
27383,2018-05-25 15:10:16,2018-05-25 15:26:31,3276,Marin Light Rail,3276,Marin Light Rail,29548,Join Citi Bike for $14.95/month,Subscriber
27384,2018-05-25 15:10:38,2018-05-25 15:19:25,3183,Exchange Place,3202,Newport PATH,29666,Annual Membership,Subscriber
27385,2018-05-25 15:10:39,2018-05-25 15:26:29,3276,Marin Light Rail,3276,Marin Light Rail,29288,Annual Membership,Subscriber
27386,2018-05-25 15:10:44,2018-05-25 15:19:51,3183,Exchange Place,3202,Newport PATH,29489,Annual Membership,Subscriber
27387,2018-05-25 15:11:45,2018-05-25 15:18:51,3183,Exchange Place,3183,Exchange Place,29668,$25 Off Annual Membership,Subscriber
27388,2018-05-25 15:12:54,2018-05-25 15:18:25,3207,Oakland Ave,3195,Sip Ave,26204,Annual Membership from Citi Bike App,Subscriber
27389,2018-05-25 15:13:29,2018-05-25 15:17:54,3203,Hamilton Park,3211,Newark Ave,29475,Annual Membership,Subscriber
27390,2018-05-25 15:14:24,2018-05-25 15:19:24,3211,Newark Ave,3203,Hamilton Park,29653,$25 Off Annual Membership,Subscriber
27391,2018-05-25 15:33:31,2018-05-25 15:37:08,3272,Jersey & 3rd,3203,Hamilton Park,33572,Annual Membership,Subscriber
27392,2018-05-25 15:26:59,2018-05-25 15:34:30,3195,Sip Ave,3678,Fairmount Ave,33650,Annual Membership,Subscriber
27393,2018-05-25 15:32:47,2018-05-25 15:40:24,3203,Hamilton Park,3213,Van Vorst Park,29121,Annual Membership,Subscriber
27394,2018-05-25 15:31:41,2018-05-25 15:53:12,3187,Warren St,3276,Marin Light Rail,26312,Annual Membership,Subscriber
27395,2018-05-25 15:30:37,2018-05-25 15:43:18,3199,Newport Pkwy,3269,Brunswick & 6th,29573,Annual Membership,Subscriber
27396,2018-05-25 15:23:59,2018-05-25 15:26:58,3481,York St,3184,Paulus Hook,29240,Join Citi Bike for $14.95/month,Subscriber
27397,2018-05-25 15:28:38,2018-05-25 15:34:31,3638,Washington St,3183,Exchange Place,33633,Annual Membership from Citi Bike App,Subscriber
27398,2018-05-25 15:33:24,2018-05-25 15:38:59,3185,City Hall,3681,Grand St,29478,Annual Membership,Subscriber
27399,2018-05-25 15:17:50,2018-05-25 15:24:29,3267,Morris Canal,3187,Warren St,26236,Annual Membership,Subscriber
27400,2018-05-25 15:34:46,2018-05-25 15:38:24,3184,Paulus Hook,3267,Morris Canal,26227,Annual Membership,Subscriber
27401,2018-05-25 15:20:36,2018-05-25 15:21:47,3270,Jersey & 6th St,3272,Jersey & 3rd,33569,Annual Membership,Subscriber
27402,2018-05-25 15:31:16,2018-05-25 15:35:06,3211,Newark Ave,3278,Monmouth and 6th,29676,Annual Membership,Subscriber
27403,2018-05-25 15:16:09,2018-05-25 15:37:30,3186,Grove St PATH,3203,Hamilton Park,26184,Annual Membership,Subscriber
27404,2018-05-25 15:26:27,2018-05-25 15:29:28,3186,Grove St PATH,3279,Dixon Mills,29593,Annual Membership,Subscriber
27405,2018-05-25 15:33:50,2018-05-25 15:38:18,3186,Grove St PATH,3278,Monmouth and 6th,29308,Annual Membership,Subscriber
27406,2018-05-25 15:20:23,2018-05-25 15:29:22,3183,Exchange Place,3186,Grove St PATH,33586,Join Citi Bike for $14.95/month,Subscriber
27407,2018-05-25 15:22:59,2018-05-25 15:27:14,3183,Exchange Place,3267,Morris Canal,30546,Annual Membership,Subscriber
27408,2018-05-25 15:23:39,2018-05-25 15:27:37,3183,Exchange Place,3267,Morris Canal,26301,Annual Membership,Subscriber
27409,2018-05-25 15:32:31,2018-05-25 15:52:29,3183,Exchange Place,3639,Harborside,26211,Annual Membership,Subscriber
27410,2018-05-25 15:35:23,2018-05-25 15:41:14,3183,Exchange Place,3267,Morris Canal,26175,$25 Off Annual Membership,Subscriber
27411,2018-05-25 15:37:49,2018-05-25 15:41:33,3183,Exchange Place,3214,Essex Light Rail,29668,Annual Membership,Subscriber
27412,2018-05-25 15:38:23,2018-05-25 15:50:00,3184,Paulus Hook,3192,Liberty Light Rail,33554,Annual Membership,Subscriber
27413,2018-05-25 15:38:56,2018-05-25 15:44:06,3186,Grove St PATH,3213,Van Vorst Park,29540,Annual Membership,Subscriber
27414,2018-05-25 15:39:03,2018-05-25 15:40:59,3187,Warren St,3275,Columbus Drive,26236,Annual Membership,Subscriber
27415,2018-05-25 15:39:15,2018-05-25 16:08:32,3183,Exchange Place,3281,Leonard Gordon Park,33658,Join Citi Bike for $14.95/month,Subscriber
27416,2018-05-25 15:40:14,2018-05-25 15:43:48,3211,Newark Ave,3269,Brunswick & 6th,29475,Annual Membership,Subscriber
27417,2018-05-25 15:40:28,2018-05-25 15:51:41,3211,Newark Ave,3225,Baldwin at Montgomery,26431,Annual Membership from Citi Bike App,Subscriber
27418,2018-05-25 15:41:32,2018-05-25 15:50:55,3184,Paulus Hook,3211,Newark Ave,33625,$25 Off Annual Membership,Subscriber
27419,2018-05-25 15:41:43,2018-05-25 15:48:46,3199,Newport Pkwy,3203,Hamilton Park,33623,Annual Membership,Subscriber
27420,2018-05-25 15:41:58,2018-05-25 15:45:07,3279,Dixon Mills,3211,Newark Ave,26160,Join Citi Bike for $14.95/month,Subscriber
27421,2018-05-25 15:42:53,2018-05-25 15:46:03,3183,Exchange Place,3481,York St,33682,$25 Off Annual Membership,Subscriber
27422,2018-05-25 15:43:51,2018-05-25 15:49:26,3183,Exchange Place,3186,Grove St PATH,33633,Annual Membership,Subscriber
27423,2018-05-25 15:44:16,2018-05-25 16:36:57,3276,Marin Light Rail,3276,Marin Light Rail,29288,24 Hour,Customer
27424,2018-05-25 15:44:17,2018-05-25 16:11:12,3273,Manila & 1st,3183,Exchange Place,29301,24 Hour,Customer
27425,2018-05-25 15:44:18,2018-05-25 15:47:16,3269,Brunswick & 6th,3211,Newark Ave,33665,Annual Membership,Subscriber
27426,2018-05-25 15:44:18,2018-05-25 16:11:04,3273,Manila & 1st,3183,Exchange Place,26238,24 Hour,Customer
27427,2018-05-25 15:44:49,2018-05-25 15:50:38,3186,Grove St PATH,3203,Hamilton Park,33567,Join Citi Bike for $14.95/month,Subscriber
27428,2018-05-25 15:44:48,2018-05-25 15:49:46,3186,Grove St PATH,3267,Morris Canal,33586,Annual Membership,Subscriber
27429,2018-05-25 15:45:12,2018-05-25 15:58:41,3202,Newport PATH,3184,Paulus Hook,29578,24 Hour,Customer
27430,2018-05-25 15:45:32,2018-05-25 15:50:15,3186,Grove St PATH,3279,Dixon Mills,26196,Annual Membership,Subscriber
27431,2018-05-25 15:46:04,2018-05-25 15:58:29,3202,Newport PATH,3184,Paulus Hook,33573,24 Hour,Customer
27432,2018-05-25 15:47:31,2018-05-25 16:01:34,3198,Heights Elevator,3201,Dey St,29539,Annual Membership,Subscriber
27433,2018-05-25 15:47:38,2018-05-25 15:49:38,3202,Newport PATH,3199,Newport Pkwy,29523,$25 Off Annual Membership,Subscriber
27434,2018-05-25 15:48:13,2018-05-25 15:52:26,3183,Exchange Place,3267,Morris Canal,29604,Annual Membership,Subscriber
27435,2018-05-25 15:48:24,2018-05-25 15:53:09,3272,Jersey & 3rd,3270,Jersey & 6th St,33569,Annual Membership,Subscriber
27436,2018-05-25 15:48:45,2018-05-25 15:56:25,3202,Newport PATH,3203,Hamilton Park,29489,Annual Membership,Subscriber
27437,2018-05-25 15:49:38,2018-05-25 15:54:37,3211,Newark Ave,3275,Columbus Drive,33665,Annual Membership,Subscriber
27438,2018-05-25 15:49:48,2018-05-25 15:55:55,3195,Sip Ave,3679,Bergen Ave,26250,Annual Membership from Citi Bike App,Subscriber
27439,2018-05-25 15:49:49,2018-05-25 15:53:54,3273,Manila & 1st,3187,Warren St,29667,Annual Membership,Subscriber
27440,2018-05-25 15:50:17,2018-05-25 15:56:06,3186,Grove St PATH,3278,Monmouth and 6th,33633,$25 Off Annual Membership,Subscriber
27441,2018-05-25 15:50:28,2018-05-25 15:53:38,3184,Paulus Hook,3267,Morris Canal,29240,Annual Membership from Citi Bike App,Subscriber
27442,2018-05-25 15:51:31,2018-05-25 15:52:38,3270,Jersey & 6th St,3272,Jersey & 3rd,29664,$25 Off Annual Membership,Subscriber
27443,2018-05-25 15:51:32,2018-05-25 16:03:57,3198,Heights Elevator,3211,Newark Ave,29581,Annual Membership,Subscriber
27444,2018-05-25 15:52:27,2018-05-25 16:00:23,3184,Paulus Hook,3205,JC Medical Center,26295,Annual Membership,Subscriber
27445,2018-05-25 15:52:27,2018-05-25 15:58:09,3184,Paulus Hook,3276,Marin Light Rail,33646,Annual Membership,Subscriber
27446,2018-05-25 15:53:21,2018-05-25 15:55:57,3202,Newport PATH,3638,Washington St,29666,Annual Membership,Subscriber
27447,2018-05-25 15:54:09,2018-05-25 15:58:03,3187,Warren St,3275,Columbus Drive,33599,FREE Bonus Month with Annual Membership,Subscriber
27448,2018-05-25 15:54:19,2018-05-25 15:58:35,3186,Grove St PATH,3209,Brunswick St,29625,Annual Membership,Subscriber
27449,2018-05-25 15:54:30,2018-05-25 15:57:35,3211,Newark Ave,3269,Brunswick & 6th,33625,Annual Membership,Subscriber
27450,2018-05-25 15:56:14,2018-05-25 16:10:09,3202,Newport PATH,3270,Jersey & 6th St,26229,Join Citi Bike for $14.95/month,Subscriber
27451,2018-05-25 15:56:28,2018-05-25 16:30:54,3187,Warren St,3198,Heights Elevator,26299,Annual Membership,Subscriber
